"ID","Arrest.fctr","Arrest.fctr.predict.MFO.myMFO_classfr.prob","Arrest.fctr.predict.MFO.myMFO_classfr","Arrest.fctr.predict.MFO.myMFO_classfr.accurate"
4196866,"F",0.081067179533053,"F",TRUE
4196873,"F",0.081067179533053,"F",TRUE
4197233,"F",0.081067179533053,"F",TRUE
4197507,"F",0.081067179533053,"F",TRUE
4197558,"T",0.081067179533053,"F",FALSE
4197728,"T",0.081067179533053,"F",FALSE
4198303,"F",0.081067179533053,"F",TRUE
4198721,"F",0.081067179533053,"F",TRUE
4198795,"F",0.081067179533053,"F",TRUE
4199792,"F",0.081067179533053,"F",TRUE
4200344,"F",0.081067179533053,"F",TRUE
4200685,"F",0.081067179533053,"F",TRUE
4200777,"F",0.081067179533053,"F",TRUE
4201050,"F",0.081067179533053,"F",TRUE
4201059,"F",0.081067179533053,"F",TRUE
4201144,"F",0.081067179533053,"F",TRUE
4201670,"F",0.081067179533053,"F",TRUE
4201709,"F",0.081067179533053,"F",TRUE
4201812,"F",0.081067179533053,"F",TRUE
4201824,"T",0.081067179533053,"F",FALSE
4201965,"T",0.081067179533053,"F",FALSE
4202052,"F",0.081067179533053,"F",TRUE
4202182,"F",0.081067179533053,"F",TRUE
4202877,"F",0.081067179533053,"F",TRUE
4202915,"F",0.081067179533053,"F",TRUE
4202948,"F",0.081067179533053,"F",TRUE
4203015,"F",0.081067179533053,"F",TRUE
4203026,"F",0.081067179533053,"F",TRUE
4203040,"F",0.081067179533053,"F",TRUE
4203059,"F",0.081067179533053,"F",TRUE
4203155,"F",0.081067179533053,"F",TRUE
4203283,"F",0.081067179533053,"F",TRUE
4203295,"F",0.081067179533053,"F",TRUE
4203332,"T",0.081067179533053,"F",FALSE
4203474,"F",0.081067179533053,"F",TRUE
4203533,"F",0.081067179533053,"F",TRUE
4203570,"F",0.081067179533053,"F",TRUE
4203580,"T",0.081067179533053,"F",FALSE
4203785,"F",0.081067179533053,"F",TRUE
4204262,"F",0.081067179533053,"F",TRUE
4204714,"F",0.081067179533053,"F",TRUE
4205144,"F",0.081067179533053,"F",TRUE
4205481,"F",0.081067179533053,"F",TRUE
4206262,"F",0.081067179533053,"F",TRUE
4206480,"F",0.081067179533053,"F",TRUE
4206868,"F",0.081067179533053,"F",TRUE
4206962,"F",0.081067179533053,"F",TRUE
4207004,"F",0.081067179533053,"F",TRUE
4207230,"F",0.081067179533053,"F",TRUE
4207558,"F",0.081067179533053,"F",TRUE
4207733,"F",0.081067179533053,"F",TRUE
4207937,"F",0.081067179533053,"F",TRUE
4208084,"T",0.081067179533053,"F",FALSE
4208216,"F",0.081067179533053,"F",TRUE
4208364,"F",0.081067179533053,"F",TRUE
4208370,"F",0.081067179533053,"F",TRUE
4208644,"F",0.081067179533053,"F",TRUE
4209065,"F",0.081067179533053,"F",TRUE
4209110,"F",0.081067179533053,"F",TRUE
4209225,"F",0.081067179533053,"F",TRUE
4209827,"F",0.081067179533053,"F",TRUE
4209873,"F",0.081067179533053,"F",TRUE
4210250,"F",0.081067179533053,"F",TRUE
4210294,"F",0.081067179533053,"F",TRUE
4210328,"F",0.081067179533053,"F",TRUE
4210415,"F",0.081067179533053,"F",TRUE
4210420,"F",0.081067179533053,"F",TRUE
4210589,"F",0.081067179533053,"F",TRUE
4210835,"F",0.081067179533053,"F",TRUE
4210846,"T",0.081067179533053,"F",FALSE
4210923,"F",0.081067179533053,"F",TRUE
4210986,"T",0.081067179533053,"F",FALSE
4211203,"F",0.081067179533053,"F",TRUE
4211411,"F",0.081067179533053,"F",TRUE
4211802,"F",0.081067179533053,"F",TRUE
4212191,"F",0.081067179533053,"F",TRUE
4213221,"F",0.081067179533053,"F",TRUE
4213628,"F",0.081067179533053,"F",TRUE
4213642,"F",0.081067179533053,"F",TRUE
4213751,"F",0.081067179533053,"F",TRUE
4213773,"F",0.081067179533053,"F",TRUE
4214023,"F",0.081067179533053,"F",TRUE
4214532,"F",0.081067179533053,"F",TRUE
4214750,"F",0.081067179533053,"F",TRUE
4214807,"F",0.081067179533053,"F",TRUE
4214867,"F",0.081067179533053,"F",TRUE
4215224,"F",0.081067179533053,"F",TRUE
4215376,"F",0.081067179533053,"F",TRUE
4215597,"F",0.081067179533053,"F",TRUE
4215630,"F",0.081067179533053,"F",TRUE
4215729,"F",0.081067179533053,"F",TRUE
4215857,"F",0.081067179533053,"F",TRUE
4215909,"F",0.081067179533053,"F",TRUE
4216131,"F",0.081067179533053,"F",TRUE
4216683,"F",0.081067179533053,"F",TRUE
4216715,"F",0.081067179533053,"F",TRUE
4217004,"T",0.081067179533053,"F",FALSE
4217132,"T",0.081067179533053,"F",FALSE
4217360,"F",0.081067179533053,"F",TRUE
4217367,"F",0.081067179533053,"F",TRUE
4217730,"F",0.081067179533053,"F",TRUE
4217754,"F",0.081067179533053,"F",TRUE
4217785,"F",0.081067179533053,"F",TRUE
4218278,"F",0.081067179533053,"F",TRUE
4218509,"F",0.081067179533053,"F",TRUE
4219093,"F",0.081067179533053,"F",TRUE
4219416,"F",0.081067179533053,"F",TRUE
4219476,"F",0.081067179533053,"F",TRUE
4219605,"F",0.081067179533053,"F",TRUE
4219638,"F",0.081067179533053,"F",TRUE
4219858,"F",0.081067179533053,"F",TRUE
4220133,"T",0.081067179533053,"F",FALSE
4220216,"F",0.081067179533053,"F",TRUE
4220724,"F",0.081067179533053,"F",TRUE
4220863,"F",0.081067179533053,"F",TRUE
4220959,"T",0.081067179533053,"F",FALSE
4221052,"F",0.081067179533053,"F",TRUE
4221273,"F",0.081067179533053,"F",TRUE
4221607,"F",0.081067179533053,"F",TRUE
4221638,"F",0.081067179533053,"F",TRUE
4221755,"F",0.081067179533053,"F",TRUE
4222095,"F",0.081067179533053,"F",TRUE
4222313,"F",0.081067179533053,"F",TRUE
4222346,"F",0.081067179533053,"F",TRUE
4222355,"F",0.081067179533053,"F",TRUE
4222385,"F",0.081067179533053,"F",TRUE
4222544,"F",0.081067179533053,"F",TRUE
4222553,"F",0.081067179533053,"F",TRUE
4222737,"F",0.081067179533053,"F",TRUE
4222761,"F",0.081067179533053,"F",TRUE
4222792,"F",0.081067179533053,"F",TRUE
4222914,"F",0.081067179533053,"F",TRUE
4222954,"F",0.081067179533053,"F",TRUE
4222993,"T",0.081067179533053,"F",FALSE
4223144,"F",0.081067179533053,"F",TRUE
4223393,"F",0.081067179533053,"F",TRUE
4223643,"T",0.081067179533053,"F",FALSE
4224127,"F",0.081067179533053,"F",TRUE
4224398,"F",0.081067179533053,"F",TRUE
4224530,"F",0.081067179533053,"F",TRUE
4225068,"F",0.081067179533053,"F",TRUE
4225251,"F",0.081067179533053,"F",TRUE
4225351,"F",0.081067179533053,"F",TRUE
4225373,"F",0.081067179533053,"F",TRUE
4225709,"F",0.081067179533053,"F",TRUE
4226048,"F",0.081067179533053,"F",TRUE
4226083,"F",0.081067179533053,"F",TRUE
4226438,"F",0.081067179533053,"F",TRUE
4226797,"F",0.081067179533053,"F",TRUE
4226830,"F",0.081067179533053,"F",TRUE
4227069,"F",0.081067179533053,"F",TRUE
4227620,"F",0.081067179533053,"F",TRUE
4227752,"F",0.081067179533053,"F",TRUE
4227877,"F",0.081067179533053,"F",TRUE
4227932,"F",0.081067179533053,"F",TRUE
4227957,"F",0.081067179533053,"F",TRUE
4227991,"F",0.081067179533053,"F",TRUE
4227992,"F",0.081067179533053,"F",TRUE
4228182,"F",0.081067179533053,"F",TRUE
4228621,"F",0.081067179533053,"F",TRUE
4229055,"F",0.081067179533053,"F",TRUE
4229239,"F",0.081067179533053,"F",TRUE
4229477,"F",0.081067179533053,"F",TRUE
4229856,"T",0.081067179533053,"F",FALSE
4230147,"F",0.081067179533053,"F",TRUE
4230273,"F",0.081067179533053,"F",TRUE
4230481,"F",0.081067179533053,"F",TRUE
4230923,"F",0.081067179533053,"F",TRUE
4231057,"F",0.081067179533053,"F",TRUE
4231065,"F",0.081067179533053,"F",TRUE
4231457,"F",0.081067179533053,"F",TRUE
4231515,"F",0.081067179533053,"F",TRUE
4231569,"T",0.081067179533053,"F",FALSE
4231605,"F",0.081067179533053,"F",TRUE
4232115,"F",0.081067179533053,"F",TRUE
4232404,"F",0.081067179533053,"F",TRUE
4233045,"F",0.081067179533053,"F",TRUE
4233439,"T",0.081067179533053,"F",FALSE
4233481,"F",0.081067179533053,"F",TRUE
4234030,"F",0.081067179533053,"F",TRUE
4234117,"F",0.081067179533053,"F",TRUE
4234231,"F",0.081067179533053,"F",TRUE
4234709,"F",0.081067179533053,"F",TRUE
4234778,"F",0.081067179533053,"F",TRUE
4234819,"F",0.081067179533053,"F",TRUE
4235264,"T",0.081067179533053,"F",FALSE
4235658,"F",0.081067179533053,"F",TRUE
4235818,"F",0.081067179533053,"F",TRUE
4235864,"F",0.081067179533053,"F",TRUE
4236273,"F",0.081067179533053,"F",TRUE
4236511,"F",0.081067179533053,"F",TRUE
4236722,"F",0.081067179533053,"F",TRUE
4236848,"F",0.081067179533053,"F",TRUE
4236903,"F",0.081067179533053,"F",TRUE
4237056,"F",0.081067179533053,"F",TRUE
4237092,"F",0.081067179533053,"F",TRUE
4237293,"F",0.081067179533053,"F",TRUE
4237360,"F",0.081067179533053,"F",TRUE
4237397,"F",0.081067179533053,"F",TRUE
4237408,"F",0.081067179533053,"F",TRUE
4237421,"F",0.081067179533053,"F",TRUE
4237474,"F",0.081067179533053,"F",TRUE
4237493,"T",0.081067179533053,"F",FALSE
4237737,"F",0.081067179533053,"F",TRUE
4237930,"F",0.081067179533053,"F",TRUE
4237989,"F",0.081067179533053,"F",TRUE
4238022,"F",0.081067179533053,"F",TRUE
4238164,"F",0.081067179533053,"F",TRUE
4238256,"F",0.081067179533053,"F",TRUE
4238265,"F",0.081067179533053,"F",TRUE
4238355,"F",0.081067179533053,"F",TRUE
4238364,"F",0.081067179533053,"F",TRUE
4238559,"F",0.081067179533053,"F",TRUE
4238595,"F",0.081067179533053,"F",TRUE
4238702,"F",0.081067179533053,"F",TRUE
4239120,"F",0.081067179533053,"F",TRUE
4239370,"F",0.081067179533053,"F",TRUE
4239792,"F",0.081067179533053,"F",TRUE
4239961,"F",0.081067179533053,"F",TRUE
4239981,"F",0.081067179533053,"F",TRUE
4240230,"F",0.081067179533053,"F",TRUE
4240433,"F",0.081067179533053,"F",TRUE
4240511,"F",0.081067179533053,"F",TRUE
4240740,"F",0.081067179533053,"F",TRUE
4240916,"F",0.081067179533053,"F",TRUE
4240942,"F",0.081067179533053,"F",TRUE
4241199,"F",0.081067179533053,"F",TRUE
4241452,"F",0.081067179533053,"F",TRUE
4241620,"F",0.081067179533053,"F",TRUE
4241722,"F",0.081067179533053,"F",TRUE
4242126,"F",0.081067179533053,"F",TRUE
4242372,"F",0.081067179533053,"F",TRUE
4242415,"F",0.081067179533053,"F",TRUE
4242473,"T",0.081067179533053,"F",FALSE
4242709,"T",0.081067179533053,"F",FALSE
4242795,"F",0.081067179533053,"F",TRUE
4242945,"F",0.081067179533053,"F",TRUE
4243148,"F",0.081067179533053,"F",TRUE
4243160,"F",0.081067179533053,"F",TRUE
4243929,"F",0.081067179533053,"F",TRUE
4244291,"F",0.081067179533053,"F",TRUE
4244602,"F",0.081067179533053,"F",TRUE
4244717,"F",0.081067179533053,"F",TRUE
4244843,"F",0.081067179533053,"F",TRUE
4244895,"F",0.081067179533053,"F",TRUE
4245225,"F",0.081067179533053,"F",TRUE
4245326,"F",0.081067179533053,"F",TRUE
4245896,"T",0.081067179533053,"F",FALSE
4245908,"F",0.081067179533053,"F",TRUE
4246017,"F",0.081067179533053,"F",TRUE
4246255,"T",0.081067179533053,"F",FALSE
4246270,"F",0.081067179533053,"F",TRUE
4246304,"F",0.081067179533053,"F",TRUE
4246507,"T",0.081067179533053,"F",FALSE
4246569,"F",0.081067179533053,"F",TRUE
4247096,"F",0.081067179533053,"F",TRUE
4247465,"F",0.081067179533053,"F",TRUE
4247481,"F",0.081067179533053,"F",TRUE
4247521,"F",0.081067179533053,"F",TRUE
4247638,"T",0.081067179533053,"F",FALSE
4247818,"F",0.081067179533053,"F",TRUE
4247827,"F",0.081067179533053,"F",TRUE
4248095,"F",0.081067179533053,"F",TRUE
4248128,"T",0.081067179533053,"F",FALSE
4248792,"F",0.081067179533053,"F",TRUE
4249203,"F",0.081067179533053,"F",TRUE
4249205,"F",0.081067179533053,"F",TRUE
4249261,"F",0.081067179533053,"F",TRUE
4249424,"F",0.081067179533053,"F",TRUE
4250612,"F",0.081067179533053,"F",TRUE
4250657,"T",0.081067179533053,"F",FALSE
4250678,"F",0.081067179533053,"F",TRUE
4250723,"F",0.081067179533053,"F",TRUE
4250809,"F",0.081067179533053,"F",TRUE
4251032,"F",0.081067179533053,"F",TRUE
4251142,"T",0.081067179533053,"F",FALSE
4251148,"F",0.081067179533053,"F",TRUE
4251215,"F",0.081067179533053,"F",TRUE
4251301,"F",0.081067179533053,"F",TRUE
4251357,"T",0.081067179533053,"F",FALSE
4251420,"F",0.081067179533053,"F",TRUE
4251461,"F",0.081067179533053,"F",TRUE
4251850,"T",0.081067179533053,"F",FALSE
4251929,"F",0.081067179533053,"F",TRUE
4251971,"F",0.081067179533053,"F",TRUE
4252206,"F",0.081067179533053,"F",TRUE
4252285,"F",0.081067179533053,"F",TRUE
4252419,"F",0.081067179533053,"F",TRUE
4252434,"T",0.081067179533053,"F",FALSE
4252492,"F",0.081067179533053,"F",TRUE
4252523,"F",0.081067179533053,"F",TRUE
4252531,"F",0.081067179533053,"F",TRUE
4252656,"T",0.081067179533053,"F",FALSE
4252971,"F",0.081067179533053,"F",TRUE
4253047,"F",0.081067179533053,"F",TRUE
4253098,"F",0.081067179533053,"F",TRUE
4253295,"F",0.081067179533053,"F",TRUE
4253299,"F",0.081067179533053,"F",TRUE
4253412,"F",0.081067179533053,"F",TRUE
4253571,"F",0.081067179533053,"F",TRUE
4254761,"T",0.081067179533053,"F",FALSE
4254762,"F",0.081067179533053,"F",TRUE
4254766,"F",0.081067179533053,"F",TRUE
4254796,"F",0.081067179533053,"F",TRUE
4254800,"F",0.081067179533053,"F",TRUE
4254810,"F",0.081067179533053,"F",TRUE
4254991,"F",0.081067179533053,"F",TRUE
4255513,"T",0.081067179533053,"F",FALSE
4255736,"F",0.081067179533053,"F",TRUE
4255949,"F",0.081067179533053,"F",TRUE
4256116,"F",0.081067179533053,"F",TRUE
4256179,"F",0.081067179533053,"F",TRUE
4256186,"F",0.081067179533053,"F",TRUE
4256218,"F",0.081067179533053,"F",TRUE
4256263,"T",0.081067179533053,"F",FALSE
4256265,"F",0.081067179533053,"F",TRUE
4256503,"F",0.081067179533053,"F",TRUE
4256641,"F",0.081067179533053,"F",TRUE
4256830,"F",0.081067179533053,"F",TRUE
4256849,"F",0.081067179533053,"F",TRUE
4257044,"F",0.081067179533053,"F",TRUE
4257131,"T",0.081067179533053,"F",FALSE
4257157,"F",0.081067179533053,"F",TRUE
4257201,"F",0.081067179533053,"F",TRUE
4257378,"T",0.081067179533053,"F",FALSE
4257541,"T",0.081067179533053,"F",FALSE
4257619,"F",0.081067179533053,"F",TRUE
4257916,"F",0.081067179533053,"F",TRUE
4258056,"F",0.081067179533053,"F",TRUE
4258243,"F",0.081067179533053,"F",TRUE
4258277,"F",0.081067179533053,"F",TRUE
4258488,"F",0.081067179533053,"F",TRUE
4258630,"F",0.081067179533053,"F",TRUE
4258791,"F",0.081067179533053,"F",TRUE
4258824,"F",0.081067179533053,"F",TRUE
4259104,"F",0.081067179533053,"F",TRUE
4259832,"F",0.081067179533053,"F",TRUE
4260082,"F",0.081067179533053,"F",TRUE
4260129,"F",0.081067179533053,"F",TRUE
4260213,"F",0.081067179533053,"F",TRUE
4260452,"T",0.081067179533053,"F",FALSE
4261206,"F",0.081067179533053,"F",TRUE
4262271,"F",0.081067179533053,"F",TRUE
4262706,"F",0.081067179533053,"F",TRUE
4262764,"F",0.081067179533053,"F",TRUE
4262881,"F",0.081067179533053,"F",TRUE
4263408,"F",0.081067179533053,"F",TRUE
4264010,"F",0.081067179533053,"F",TRUE
4264020,"F",0.081067179533053,"F",TRUE
4264474,"F",0.081067179533053,"F",TRUE
4264934,"F",0.081067179533053,"F",TRUE
4264963,"F",0.081067179533053,"F",TRUE
4265031,"F",0.081067179533053,"F",TRUE
4265631,"F",0.081067179533053,"F",TRUE
4265772,"F",0.081067179533053,"F",TRUE
4265875,"F",0.081067179533053,"F",TRUE
4265969,"F",0.081067179533053,"F",TRUE
4265987,"F",0.081067179533053,"F",TRUE
4266249,"F",0.081067179533053,"F",TRUE
4267048,"T",0.081067179533053,"F",FALSE
4267082,"F",0.081067179533053,"F",TRUE
4267219,"F",0.081067179533053,"F",TRUE
4267225,"F",0.081067179533053,"F",TRUE
4267281,"T",0.081067179533053,"F",FALSE
4267316,"F",0.081067179533053,"F",TRUE
4267486,"F",0.081067179533053,"F",TRUE
4267565,"F",0.081067179533053,"F",TRUE
4267625,"F",0.081067179533053,"F",TRUE
4268170,"F",0.081067179533053,"F",TRUE
4268527,"F",0.081067179533053,"F",TRUE
4268532,"F",0.081067179533053,"F",TRUE
4268614,"F",0.081067179533053,"F",TRUE
4269260,"F",0.081067179533053,"F",TRUE
4269431,"F",0.081067179533053,"F",TRUE
4269542,"F",0.081067179533053,"F",TRUE
4269698,"F",0.081067179533053,"F",TRUE
4269758,"F",0.081067179533053,"F",TRUE
4270384,"T",0.081067179533053,"F",FALSE
4270808,"F",0.081067179533053,"F",TRUE
4270897,"F",0.081067179533053,"F",TRUE
4271246,"F",0.081067179533053,"F",TRUE
4271264,"F",0.081067179533053,"F",TRUE
4271567,"F",0.081067179533053,"F",TRUE
4271631,"F",0.081067179533053,"F",TRUE
4272063,"F",0.081067179533053,"F",TRUE
4272746,"F",0.081067179533053,"F",TRUE
4272830,"F",0.081067179533053,"F",TRUE
4272877,"F",0.081067179533053,"F",TRUE
4272944,"F",0.081067179533053,"F",TRUE
4273122,"F",0.081067179533053,"F",TRUE
4273250,"T",0.081067179533053,"F",FALSE
4273251,"F",0.081067179533053,"F",TRUE
4273445,"F",0.081067179533053,"F",TRUE
4273474,"F",0.081067179533053,"F",TRUE
4273577,"F",0.081067179533053,"F",TRUE
4273580,"F",0.081067179533053,"F",TRUE
4273586,"T",0.081067179533053,"F",FALSE
4273606,"F",0.081067179533053,"F",TRUE
4273637,"F",0.081067179533053,"F",TRUE
4273816,"F",0.081067179533053,"F",TRUE
4273861,"F",0.081067179533053,"F",TRUE
4273913,"F",0.081067179533053,"F",TRUE
4273978,"F",0.081067179533053,"F",TRUE
4274208,"F",0.081067179533053,"F",TRUE
4274590,"T",0.081067179533053,"F",FALSE
4274595,"F",0.081067179533053,"F",TRUE
4274836,"F",0.081067179533053,"F",TRUE
4274918,"F",0.081067179533053,"F",TRUE
4275034,"F",0.081067179533053,"F",TRUE
4275150,"F",0.081067179533053,"F",TRUE
4275216,"F",0.081067179533053,"F",TRUE
4275438,"F",0.081067179533053,"F",TRUE
4275793,"F",0.081067179533053,"F",TRUE
4275854,"F",0.081067179533053,"F",TRUE
4276327,"F",0.081067179533053,"F",TRUE
4276732,"F",0.081067179533053,"F",TRUE
4276769,"F",0.081067179533053,"F",TRUE
4276806,"F",0.081067179533053,"F",TRUE
4276888,"F",0.081067179533053,"F",TRUE
4277147,"F",0.081067179533053,"F",TRUE
4277269,"F",0.081067179533053,"F",TRUE
4277368,"F",0.081067179533053,"F",TRUE
4277793,"F",0.081067179533053,"F",TRUE
4277808,"F",0.081067179533053,"F",TRUE
4278750,"F",0.081067179533053,"F",TRUE
4279652,"F",0.081067179533053,"F",TRUE
4279701,"F",0.081067179533053,"F",TRUE
4279894,"F",0.081067179533053,"F",TRUE
4279994,"F",0.081067179533053,"F",TRUE
4280424,"F",0.081067179533053,"F",TRUE
4280591,"F",0.081067179533053,"F",TRUE
4280702,"F",0.081067179533053,"F",TRUE
4281554,"F",0.081067179533053,"F",TRUE
4281588,"F",0.081067179533053,"F",TRUE
4281890,"T",0.081067179533053,"F",FALSE
4282606,"F",0.081067179533053,"F",TRUE
4282634,"F",0.081067179533053,"F",TRUE
4282683,"F",0.081067179533053,"F",TRUE
4282733,"F",0.081067179533053,"F",TRUE
4283490,"F",0.081067179533053,"F",TRUE
4284381,"F",0.081067179533053,"F",TRUE
4284443,"F",0.081067179533053,"F",TRUE
4284504,"F",0.081067179533053,"F",TRUE
4284886,"T",0.081067179533053,"F",FALSE
4284940,"F",0.081067179533053,"F",TRUE
4285004,"F",0.081067179533053,"F",TRUE
4285411,"F",0.081067179533053,"F",TRUE
4285553,"F",0.081067179533053,"F",TRUE
4285647,"F",0.081067179533053,"F",TRUE
4285741,"F",0.081067179533053,"F",TRUE
4286072,"F",0.081067179533053,"F",TRUE
4286100,"F",0.081067179533053,"F",TRUE
4286119,"F",0.081067179533053,"F",TRUE
4286222,"F",0.081067179533053,"F",TRUE
4286554,"F",0.081067179533053,"F",TRUE
4286807,"F",0.081067179533053,"F",TRUE
4286838,"F",0.081067179533053,"F",TRUE
4287019,"F",0.081067179533053,"F",TRUE
4287722,"F",0.081067179533053,"F",TRUE
4287788,"F",0.081067179533053,"F",TRUE
4287799,"F",0.081067179533053,"F",TRUE
4288104,"T",0.081067179533053,"F",FALSE
4288187,"F",0.081067179533053,"F",TRUE
4288402,"F",0.081067179533053,"F",TRUE
4288437,"F",0.081067179533053,"F",TRUE
4288479,"T",0.081067179533053,"F",FALSE
4288905,"F",0.081067179533053,"F",TRUE
4289111,"F",0.081067179533053,"F",TRUE
4289198,"F",0.081067179533053,"F",TRUE
4289280,"T",0.081067179533053,"F",FALSE
4289365,"F",0.081067179533053,"F",TRUE
4289400,"F",0.081067179533053,"F",TRUE
4289536,"F",0.081067179533053,"F",TRUE
4289540,"F",0.081067179533053,"F",TRUE
4289592,"F",0.081067179533053,"F",TRUE
4289626,"F",0.081067179533053,"F",TRUE
4289633,"F",0.081067179533053,"F",TRUE
4289695,"F",0.081067179533053,"F",TRUE
4289818,"F",0.081067179533053,"F",TRUE
4290047,"F",0.081067179533053,"F",TRUE
4290093,"F",0.081067179533053,"F",TRUE
4290457,"F",0.081067179533053,"F",TRUE
4290506,"F",0.081067179533053,"F",TRUE
4290558,"F",0.081067179533053,"F",TRUE
4290695,"T",0.081067179533053,"F",FALSE
4290701,"F",0.081067179533053,"F",TRUE
4290735,"F",0.081067179533053,"F",TRUE
4290815,"T",0.081067179533053,"F",FALSE
4290839,"F",0.081067179533053,"F",TRUE
4290860,"F",0.081067179533053,"F",TRUE
4290965,"T",0.081067179533053,"F",FALSE
4291790,"F",0.081067179533053,"F",TRUE
4291881,"T",0.081067179533053,"F",FALSE
4292032,"F",0.081067179533053,"F",TRUE
4292427,"F",0.081067179533053,"F",TRUE
4292570,"F",0.081067179533053,"F",TRUE
4292591,"F",0.081067179533053,"F",TRUE
4292719,"F",0.081067179533053,"F",TRUE
4292751,"F",0.081067179533053,"F",TRUE
4293090,"F",0.081067179533053,"F",TRUE
4293318,"F",0.081067179533053,"F",TRUE
4293754,"F",0.081067179533053,"F",TRUE
4294323,"T",0.081067179533053,"F",FALSE
4294362,"F",0.081067179533053,"F",TRUE
4294419,"T",0.081067179533053,"F",FALSE
4294475,"T",0.081067179533053,"F",FALSE
4294664,"F",0.081067179533053,"F",TRUE
4294727,"F",0.081067179533053,"F",TRUE
4294895,"F",0.081067179533053,"F",TRUE
4294922,"F",0.081067179533053,"F",TRUE
4295065,"T",0.081067179533053,"F",FALSE
4295247,"F",0.081067179533053,"F",TRUE
4295294,"T",0.081067179533053,"F",FALSE
4295511,"F",0.081067179533053,"F",TRUE
4295618,"T",0.081067179533053,"F",FALSE
4296179,"T",0.081067179533053,"F",FALSE
4296891,"F",0.081067179533053,"F",TRUE
4297016,"F",0.081067179533053,"F",TRUE
4297930,"F",0.081067179533053,"F",TRUE
4297941,"T",0.081067179533053,"F",FALSE
4297984,"F",0.081067179533053,"F",TRUE
4297995,"F",0.081067179533053,"F",TRUE
4298078,"F",0.081067179533053,"F",TRUE
4298175,"F",0.081067179533053,"F",TRUE
4298249,"F",0.081067179533053,"F",TRUE
4298477,"F",0.081067179533053,"F",TRUE
4298828,"F",0.081067179533053,"F",TRUE
4299132,"F",0.081067179533053,"F",TRUE
4299308,"F",0.081067179533053,"F",TRUE
4299379,"F",0.081067179533053,"F",TRUE
4299438,"F",0.081067179533053,"F",TRUE
4299474,"F",0.081067179533053,"F",TRUE
4300553,"F",0.081067179533053,"F",TRUE
4301712,"T",0.081067179533053,"F",FALSE
4301727,"F",0.081067179533053,"F",TRUE
4302216,"F",0.081067179533053,"F",TRUE
4302296,"F",0.081067179533053,"F",TRUE
4302377,"F",0.081067179533053,"F",TRUE
4302405,"F",0.081067179533053,"F",TRUE
4302649,"F",0.081067179533053,"F",TRUE
4302910,"F",0.081067179533053,"F",TRUE
4303147,"F",0.081067179533053,"F",TRUE
4303524,"T",0.081067179533053,"F",FALSE
4303682,"F",0.081067179533053,"F",TRUE
4303694,"F",0.081067179533053,"F",TRUE
4303723,"F",0.081067179533053,"F",TRUE
4303837,"F",0.081067179533053,"F",TRUE
4304185,"F",0.081067179533053,"F",TRUE
4304677,"F",0.081067179533053,"F",TRUE
4304849,"F",0.081067179533053,"F",TRUE
4304880,"F",0.081067179533053,"F",TRUE
4304923,"F",0.081067179533053,"F",TRUE
4304944,"F",0.081067179533053,"F",TRUE
4305063,"F",0.081067179533053,"F",TRUE
4305414,"F",0.081067179533053,"F",TRUE
4305782,"F",0.081067179533053,"F",TRUE
4306318,"T",0.081067179533053,"F",FALSE
4306368,"F",0.081067179533053,"F",TRUE
4306548,"F",0.081067179533053,"F",TRUE
4306687,"F",0.081067179533053,"F",TRUE
4306748,"F",0.081067179533053,"F",TRUE
4307052,"F",0.081067179533053,"F",TRUE
4307262,"F",0.081067179533053,"F",TRUE
4307309,"F",0.081067179533053,"F",TRUE
4307513,"F",0.081067179533053,"F",TRUE
4307514,"T",0.081067179533053,"F",FALSE
4307526,"F",0.081067179533053,"F",TRUE
4307864,"F",0.081067179533053,"F",TRUE
4307985,"F",0.081067179533053,"F",TRUE
4308023,"F",0.081067179533053,"F",TRUE
4308346,"F",0.081067179533053,"F",TRUE
4308358,"F",0.081067179533053,"F",TRUE
4308454,"F",0.081067179533053,"F",TRUE
4308500,"F",0.081067179533053,"F",TRUE
4308713,"F",0.081067179533053,"F",TRUE
4308733,"F",0.081067179533053,"F",TRUE
4308756,"F",0.081067179533053,"F",TRUE
4308761,"F",0.081067179533053,"F",TRUE
4308783,"T",0.081067179533053,"F",FALSE
4308929,"F",0.081067179533053,"F",TRUE
4309007,"F",0.081067179533053,"F",TRUE
4309423,"F",0.081067179533053,"F",TRUE
4309427,"F",0.081067179533053,"F",TRUE
4309445,"F",0.081067179533053,"F",TRUE
4309472,"F",0.081067179533053,"F",TRUE
4309719,"F",0.081067179533053,"F",TRUE
4309785,"F",0.081067179533053,"F",TRUE
4309823,"F",0.081067179533053,"F",TRUE
4309856,"F",0.081067179533053,"F",TRUE
4310000,"F",0.081067179533053,"F",TRUE
4310021,"T",0.081067179533053,"F",FALSE
4310027,"F",0.081067179533053,"F",TRUE
4310035,"F",0.081067179533053,"F",TRUE
4310039,"T",0.081067179533053,"F",FALSE
4310076,"F",0.081067179533053,"F",TRUE
4310199,"F",0.081067179533053,"F",TRUE
4310238,"F",0.081067179533053,"F",TRUE
4310316,"F",0.081067179533053,"F",TRUE
4310489,"F",0.081067179533053,"F",TRUE
4310876,"F",0.081067179533053,"F",TRUE
4310912,"F",0.081067179533053,"F",TRUE
4311394,"F",0.081067179533053,"F",TRUE
4311395,"F",0.081067179533053,"F",TRUE
4311513,"F",0.081067179533053,"F",TRUE
